github.com/google/go-containerregistry/pkg/name,https://github.com/google/go-containerregistry/blob/v0.20.2/LICENSE,Apache-2.0,Copyright (c) The Google go-containerregistry Authors.
github.com/google/uuid,https://github.com/google/uuid/blob/v1.6.0/LICENSE,BSD-3-Clause,"Copyright (c) 2009,2014 Google Inc. All rights reserved."
github.com/hashicorp/go-cleanhttp,https://github.com/hashicorp/go-cleanhttp/blob/v0.5.2/LICENSE,MPL-2.0,Copyright (c) The Hashicorp go-cleanhttp Authors.
github.com/hashicorp/go-retryablehttp,https://github.com/hashicorp/go-retryablehttp/blob/v0.7.7/LICENSE,MPL-2.0,Copyright (c) The Hashicorp go-retryablehttp Authors.
github.com/hashicorp/hcl,https://github.com/hashicorp/hcl/blob/v1.0.0/LICENSE,MPL-2.0,Copyright (c) The Hashicorp hcl Authors.
github.com/in-toto/attestation/go/v1,https://github.com/in-toto/attestation/blob/v1.1.0/LICENSE,Apache-2.0,Copyright 2021 in-toto Developers
github.com/in-toto/in-toto-golang/in_toto,https://github.com/in-toto/in-toto-golang/blob/v0.9.0/LICENSE,Apache-2.0,Copyright 2018 New York University
github.com/jedisct1/go-minisign,https://github.com/jedisct1/go-minisign/blob/661be99b8267/LICENSE,MIT,Copyright (c) 2018-2023 Frank Denis
github.com/josharian/intern,https://github.com/josharian/intern/blob/v1.0.0/license.md,MIT,Copyright (c) 2019 Josh Bleecher Snyder
github.com/letsencrypt/boulder,https://github.com/letsencrypt/boulder/blob/ded2e5e61030/LICENSE.txt,MPL-2.0,Copyright 2016 ISRG.  All rights reserved.
github.com/magiconair/properties,https://github.com/magiconair/properties/blob/v1.8.7/LICENSE.md,BSD-2-Clause,"Copyright (c) 2013-2020, Frank Schroeder"
github.com/mailru/easyjson,https://github.com/mailru/easyjson/blob/v0.7.7/LICENSE,MIT,Copyright (c) 2016 Mail.Ru Group
github.com/mitchellh/mapstructure,https://github.com/mitchellh/mapstructure/blob/v1.5.0/LICENSE,MIT,Copyright (c) 2013 Mitchell Hashimoto
github.com/oklog/ulid,https://github.com/oklog/ulid/blob/v1.3.1/LICENSE,Apache-2.0,Copyright (c) The oklog ulid Authors.
github.com/opencontainers/go-digest,https://github.com/opencontainers/go-digest/blob/v1.0.0/LICENSE,Apache-2.0,"Copyright 2019, 2020 OCI Contributors Copyright 2016 Docker, Inc."
github.com/opentracing/opentracing-go,https://github.com/opentracing/opentracing-go/blob/v1.2.0/LICENSE,Apache-2.0,Copyright 2016 The OpenTracing Authors
github.com/pelletier/go-toml/v2,https://github.com/pelletier/go-toml/blob/v2.2.3/LICENSE,MIT,Copyright (c) 2021 - 2023 Thomas Pelletier
github.com/pkg/errors,https://github.com/pkg/errors/blob/v0.9.1/LICENSE,BSD-2-Clause,"Copyright (c) 2015, Dave Cheney <dave@cheney.net>"
github.com/sagikazarmark/slog-shim,https://github.com/sagikazarmark/slog-shim/blob/v0.1.0/LICENSE,BSD-3-Clause,Copyright (c) 2009 The Go Authors.
github.com/sassoftware/relic/lib,https://github.com/sassoftware/relic/blob/v7.2.1/LICENSE,Apache-2.0,Copyright (c) The sassoftware relic Authors.
github.com/secure-systems-lab/go-securesystemslib,https://github.com/secure-systems-lab/go-securesystemslib/blob/v0.8.0/LICENSE,MIT,Copyright (c) 2021 NYU Secure Systems Lab
github.com/shibumi/go-pathspec,https://github.com/shibumi/go-pathspec/blob/v1.3.0/LICENSE,Apache-2.0,Copyright (c) The go-pathspec Authors.
github.com/sigstore/protobuf-specs/gen/pb-go,https://github.com/sigstore/protobuf-specs/blob/v0.3.2/LICENSE,Apache-2.0,Copyright (c) The sigstore protobuf-specs Authors.
github.com/sigstore/rekor/pkg,https://github.com/sigstore/rekor/blob/v1.3.7/LICENSE,Apache-2.0,Copyright (c) The sigstore rekor Authors.
github.com/sigstore/sigstore-go/pkg,https://github.com/sigstore/sigstore-go/blob/v0.6.2/LICENSE,Apache-2.0,Copyright (c) The sigstore-go Authors.
github.com/sigstore/sigstore/pkg,https://github.com/sigstore/sigstore/blob/v1.8.10/LICENSE,Apache-2.0,Copyright (c) The sigstore-go Authors.
github.com/sigstore/timestamp-authority/pkg/verification,https://github.com/sigstore/timestamp-authority/blob/v1.2.3/LICENSE,Apache-2.0,Copyright (c) The sigstore timestamp-authority Authors.
github.com/spf13/afero,https://github.com/spf13/afero/blob/v1.11.0/LICENSE.txt,Apache-2.0,Copyright (c) The spf13 apero Authors.
github.com/spf13/cast,https://github.com/spf13/cast/blob/v1.7.0/LICENSE,MIT,Copyright (c) 2014 Steve Francia
github.com/spf13/cobra,https://github.com/spf13/cobra/blob/v1.8.1/LICENSE.txt,Apache-2.0,Copyright (c) The spf13 cobra Authors.
github.com/spf13/pflag,https://github.com/spf13/pflag/blob/v1.0.5/LICENSE,BSD-3-Clause,Copyright (c) 2012 Alex Ogier. All rights reserved. Copyright (c) 2012 The Go Authors. All rights reserved.
github.com/spf13/viper,https://github.com/spf13/viper/blob/v1.19.0/LICENSE,MIT,Copyright (c) 2014 Steve Francia
github.com/subosito/gotenv,https://github.com/subosito/gotenv/blob/v1.6.0/LICENSE,MIT,Copyright (c) 2014 Steve Francia
github.com/theupdateframework/go-tuf,https://github.com/theupdateframework/go-tuf/blob/v0.7.0/LICENSE,BSD-3-Clause,"Copyright (c) 2014-2020 Prime Directive, Inc. All rights reserved."
github.com/theupdateframework/go-tuf/v2/metadata,https://github.com/theupdateframework/go-tuf/blob/v2.0.2/LICENSE,Apache-2.0,Copyright 2024 The Update Framework Authors
github.com/titanous/rocacheck,https://github.com/titanous/rocacheck/blob/afe73141d399/LICENSE,MIT,"Copyright (c) 2017, Jonathan Rudenberg Copyright (c) 2017, CRoCS, EnigmaBridge Ltd."
github.com/transparency-dev/merkle,https://github.com/transparency-dev/merkle/blob/v0.0.2/LICENSE,Apache-2.0,Copyright (c) The transparency-dev merkle Authors
go.mongodb.org/mongo-driver,https://github.com/mongodb/mongo-go-driver/blob/v1.17.1/LICENSE,Apache-2.0,Copyright (c) The mongodb mongo-go-driver Authors.
go.opentelemetry.io/otel,https://github.com/open-telemetry/opentelemetry-go/blob/v1.32.0/LICENSE,Apache-2.0,Copyright (c) The open-telemetry opentelemetry-go Authors.
go.opentelemetry.io/otel/metric,https://github.com/open-telemetry/opentelemetry-go/blob/metric/v1.32.0/metric/LICENSE,Apache-2.0,Copyright (c) The open-telemetry opentelemetry-go Authors.
go.opentelemetry.io/otel/trace,https://github.com/open-telemetry/opentelemetry-go/blob/trace/v1.32.0/trace/LICENSE,Apache-2.0,Copyright (c) The open-telemetry opentelemetry-go Authors.
go.uber.org/multierr,https://github.com/uber-go/multierr/blob/v1.11.0/LICENSE.txt,MIT,"Copyright (c) 2017-2021 Uber Technologies, Inc."
go.uber.org/zap,https://github.com/uber-go/zap/blob/v1.27.0/LICENSE,MIT,"Copyright (c) 2016-2017 Uber Technologies, Inc."
golang.org/x/crypto,https://cs.opensource.google/go/x/crypto/+/v0.29.0:LICENSE,BSD-3-Clause,Copyright 2009 The Go Authors.
golang.org/x/exp,https://cs.opensource.google/go/x/exp/+/2d47ceb2:LICENSE,BSD-3-Clause,Copyright 2009 The Go Authors.
golang.org/x/mod,https://cs.opensource.google/go/x/mod/+/v0.22.0:LICENSE,BSD-3-Clause,Copyright 2009 The Go Authors.
golang.org/x/net/context/ctxhttp,https://cs.opensource.google/go/x/net/+/v0.31.0:LICENSE,BSD-3-Clause,Copyright 2009 The Go Authors.
golang.org/x/sync/errgroup,https://cs.opensource.google/go/x/sync/+/v0.9.0:LICENSE,BSD-3-Clause,Copyright 2009 The Go Authors.
golang.org/x/sys,https://cs.opensource.google/go/x/sys/+/v0.27.0:LICENSE,BSD-3-Clause,Copyright 2009 The Go Authors.
golang.org/x/term,https://cs.opensource.google/go/x/term/+/v0.26.0:LICENSE,BSD-3-Clause,Copyright 2009 The Go Authors.
golang.org/x/text,https://cs.opensource.google/go/x/text/+/v0.20.0:LICENSE,BSD-3-Clause,Copyright 2009 The Go Authors.
google.golang.org/genproto/googleapis/api,https://github.com/googleapis/go-genproto/blob/e639e219e697/googleapis/api/LICENSE,Apache-2.0,Copyright (c) The googleapis go-genproto Authors.
google.golang.org/genproto/googleapis/rpc/status,https://github.com/googleapis/go-genproto/blob/e639e219e697/googleapis/rpc/LICENSE,Apache-2.0,Copyright (c) The googleapis go-genproto Authors.
google.golang.org/grpc,https://github.com/grpc/grpc-go/blob/v1.68.0/LICENSE,Apache-2.0,Copyright (c) The grpc grpc-go Authors.
google.golang.org/protobuf,https://github.com/protocolbuffers/protobuf-go/blob/v1.35.2/LICENSE,BSD-3-Clause,Copyright (c) 2018 The Go Authors. All rights reserved.
gopkg.in/ini.v1,https://github.com/go-ini/ini/blob/v1.67.0/LICENSE,Apache-2.0,Copyright 2014 Unknwon
gopkg.in/yaml.v3,https://github.com/go-yaml/yaml/blob/v3.0.1/LICENSE,MIT,Copyright (c) 2006-2010 Kirill Simonov Copyright (c) 2006-2011 Kirill Simonov
k8s.io/klog/v2,https://github.com/kubernetes/klog/blob/v2.130.1/LICENSE,Apache-2.0,Copyright (c) The kubernetes klog Authors.
